10000,334.6784948762,483.158839497919,421.807039428,13.017913677,311.984328372,332.610665347,10.2505684962,455.836541405,327.557111678,434.035836634,422.9344636298,491.94812339,376.8630242526,465.262711720001,282.6776952078,344.731795522,232.644435711,431.237372191001,402.647610675,333.535292578,365.061903875001,490.4854926462,29.266890536,218.4846265868,332.1564746992,421.062660569999,372.232333347,313.5803938889,334.770616959,256.453975515,9.581120084,486.461076987,311.229325479,76.910745353,382.1982131909,10.6380607128,161.7555362482,9.748920824526,10.1258952957,445.040600365,338.427045184,328.5499468954,400.984333544,410.923388077,157.52244125,391.146041785,442.335215634199,327.191152541,35.8884596874,465.273968029,373.908902884001,56.289360936,9.99710259950002,481.163850471,34.974596079,36.8926803032,55.0114568967999,35.777665581,137.86888812628,321.47471313,146.162675732,398.244791005,410.828252628,334.681222222,57.968206553,224.387834034,177.6194088772,452.914503803001,483.725450289,31.602236894,368.359777447,41.1378220515,9.32587330599999,499.8166069371,361.110013621,9.6861392779,154.210231513,428.083680079,318.274540051,10.12462206399,371.0990397486,264.9471348062,365.7009112648,342.077982645,333.087042639,340.677785059,214.064841558,334.719121814,31.862971706,405.952423255,385.942222049,396.910282276,385.2998449847,485.883852829,247.6526316346,253.8296483174,309.8664587294,274.9477330706,56.3642503584
334.6784948762,10000,539.003723040979,567.6269735742,263.7551295064,710.3320575944,671.571456911,338.2056473231,50.0615709406,681.6503700175,562.8481924264,575.7700788526,525.9185380609,622.354217530601,544.0552894032,38.0392078819,651.864085303501,9.51565824430001,566.895630007899,593.8675217769,676.9054456175,631.335667684999,519.4116447942,335.1882200136,34.2687534445,13.1684619591,575.5085005034,620.1160978349,12.4994905201,668.2540724229,33.4770951117,342.8303571334,526.1878939966,710.8059567675,89.2539253124,33.4586154782,260.1477984036,10.2142485951,365.178173502126,345.720937326999,546.4102438434,654.5654041594,669.2199340756,582.091957730201,583.2096486502,41.0554770223,600.375506243,559.2271939172,680.4217595045,361.2829553932,543.099986859401,621.4704781076,134.6089013794,253.2059583294,530.5367258775,170.3350321574,334.534038138099,173.4347636546,154.2336862095,50.30805222166,675.790604631399,19.8181621993,591.205757916901,578.649832000199,664.149003129601,104.4477951854,10.6414017861,40.1484036013,548.573245885401,530.569819553999,184.3679497615,621.687045148201,131.949169018,300.4468118579,519.7143138668,637.9739246249,204.4286240278,45.9566847231,562.528868673201,684.5434671674,376.09596939118,618.3544568716,34.4330284144,624.8676815494,653.393123806901,655.7202192294,661.1393658229,35.7940042527,9.72244242670001,130.0695787025,588.985452030499,611.7087972354,597.6800388854,33.9256875006,524.0349334434,34.3441046925,9.2932912121,707.109765804799,35.2071128449,110.0414535015
483.158839497919,539.003723040979,10000,32.21779259046,512.51482395308,219.48557543892,162.63120930492,473.32396006712,549.218575753081,171.24879223892,20.07545494208,27.10637598412,8.43804110992,78.72945920432,9.16071522646,516.62297709488,132.92247115492,545.59461705908,22.59752675108,41.37352166046,161.17990781292,94.41525032292,13.48310924628,496.17087943692,533.45126745228,562.55012998428,27.23880779246,79.03903137092,564.45144277898,153.36526328892,535.020915699081,472.27483895592,9.06699929245999,224.42941379292,558.60753600708,536.42000889298,517.12156620388,530.882913007879,450.182570823538,466.94428275262,20.92592586992,141.68256370292,156.58931215952,43.88060246646,40.80806222846,512.25151534008,50.10799888608,17.01755348072,172.62601628692,470.14889080452,9.00986692607999,82.25597078092,569.34904407108,514.12728754808,8.38109339246001,515.63472225908,496.742131743719,583.587027215879,536.768345539579,526.93018246652,168.20049285692,515.427771254081,43.53860939346,38.90949220246,148.52125944292,529.845868120079,530.498002566081,529.668334424181,14.07117558908,8.05779049808,522.238141702081,92.2150753809199,539.59376226678,518.04040453092,14.71557238426,109.29405133092,528.175516797979,540.09582037408,29.50382308,177.03498984092,434.19409620414,83.20713017832,535.84521917928,95.6677209421199,136.58867128292,148.59472843292,144.93892753892,541.241961717081,537.777043547081,528.96736768908,36.53072461108,59.33271864892,44.10817481546,557.78200926578,13.34403588308,536.24173289588,539.17375135248,228.63676714352,563.783790243541,556.15067649448
421.807039428,567.6269735742,32.21779259046,10000,505.874313417,143.637498925,87.1768131410002,410.9937091682,587.011516192999,97.4574779750001,14.161513459,12.4409017164,36.743503043,36.3420507573,26.652990399,552.351451445801,63.0096220110001,581.19473087,13.084730352,14.061572294,86.3278026989999,38.5063964780001,40.5124211601999,424.571035229,569.5138938066,595.6701695996,12.307382828,31.925383869,597.4840615033,79.0272699750001,569.958951825999,412.124235095,36.194280715,150.298774379,598.438754225,570.3610588739,497.9037902682,569.704173282599,393.238922870545,406.4303795277,13.388475719,71.267433079,84.6113157156,11.53629084,8.97833446500001,552.862709639001,19.109013779,16.6209704966,96.2595877730001,398.6622951936,26.060493601,36.421639499,605.746154221,503.750501574501,33.080182219,557.487298589,424.148019846399,591.7162112494,576.4406676655,567.96774519272,99.134941763,550.444531047,15.209286535,9.704646255,77.601104119,571.546666732001,563.218980988,567.3678270061,20.550153448,32.690929751,564.335235805001,35.071705141,582.8056858343,456.420585395,33.5919256492,46.473444959,549.4630797826,579.014253643999,8.25155692700001,106.336851377,376.16887182922,29.4085840413,570.6524433322,35.4815611834,64.653388529,72.100554879,68.4446855550001,575.713565364,566.311550084,569.676907466,13.878610799,22.941240757,16.874174654,590.8240638519,28.411454938,572.2728108216,570.728560278199,155.3751910336,596.683486883,596.510261264399
13.017913677,263.7551295064,512.51482395308,505.874313417,10000,377.730191979,404.977185236,13.9813871362,386.166569459,400.585686409,522.230298980001,509.450080392801,498.896927849,454.5793492846,520.289556992,203.6544562273,417.556983213001,159.704616523,519.713396013,487.827412676,408.255614035,444.558495258,498.452336927199,42.451572161,140.4581809038,263.0793400942,507.877306971,452.343707808,243.4229999569,409.193062289,178.405163451,13.680008355,499.436541846,375.834977855,51.457216801,311.0904291489,12.9119884848,88.1373231125999,11.895406542326,13.8612454827,529.518207337,410.279238435,400.8603075794,484.429496525999,494.251217723,68.4913126980001,476.055555924,529.582110863202,400.961802564,51.2651560964001,520.664302026,451.050949417,56.152655954,12.1700819185,506.973308721,38.078435391,50.3683645086,62.5878194601,44.128338232,26.16279998336,391.567919564001,76.2382974849999,482.708897865,492.900734679,404.359513016,40.451428903,151.801416822,97.8842763283,525.765059681,507.946881202,39.443172053,446.578910828,44.3910087062999,12.662715529,499.5397223577,438.919204987,13.4896965256,44.296833847,511.311155422,386.0352694,13.21943199301,450.0238140396,187.9814969202,441.4003656868,415.522764655,407.080428425,416.137715740001,136.651906184,264.288420056,13.776511177,490.640448407,469.521879472,480.325231489,316.8609607591,509.238147039,170.0803729832,182.3387820424,373.4476924804,200.791754551,49.2725176004
311.984328372,710.3320575944,219.48557543892,143.637498925,377.730191979,10000,17.693211919,308.8193672062,732.142197554,15.008694168,172.387852128,148.5361498408,233.217921162,64.5388684945999,202.403931682,659.3644338818,32.50921139,627.316073817,159.894299044,113.790839486,18.077879416,51.618797158,223.1010721032,308.985809104,613.1616187054,715.223676611199,151.566987032,63.127875918,700.576134200899,19.577860974,645.357621559,309.776566995,230.870917788,6.963539931,499.109780141,723.543963523901,367.7100443008,566.3759666884,300.388179803996,300.4451166117,181.007996487,27.593941951,20.5267892906,115.575123767,124.863716304,555.361441209001,98.448274482,176.7410485812,13.701136512,287.9366158726,209.347085776,62.098380428,465.092984664,375.967031925,222.15963561,429.884042316,301.5271954814,429.491852891799,447.900790585,547.296296116441,17.636775768,552.523463591,111.362650196,125.66934624,25.30434387,479.094618552001,621.152768379001,575.861147366101,193.70907568,221.2631653,424.870580400001,53.5718669480001,463.3675993927,341.282322451,222.8845714042,43.897908109,415.6801765645,566.222305067,152.776414853,15.032750201,281.70707245322,61.5285702206,653.2600849542,52.7255408068,30.452556204,26.777739116,25.049749654,615.63320516,707.117915606,478.268629112999,123.986375086,83.1710821500001,107.17864609,746.773111568701,218.25201046,638.4560614106,643.0043504744,7.04374521060001,670.0612485976,477.7926030274
332.610665347,671.571456911,162.63120930492,87.1768131410002,404.977185236,17.693211919,10000,329.0457494752,695.94102922,6.83592962,111.145116034,87.9121818667998,178.313389638,33.2325914254,145.047698168,664.1627685198,13.349319259,664.383325785,98.7316760300001,53.4038289599999,7.18807224700001,21.556601332,172.7312377492,322.446147628,652.4878928924,701.4292826922,88.9571141680001,27.17162625,702.397605575901,6.905458024,685.587050062,327.789737151,176.976176804,21.011337969,532.039487605,682.3524065629,397.2238119328,601.6765551836,310.134636349692,318.7737204477,128.763847283,12.223319951,11.9644878746,58.449032503,65.98094809,594.966982217,43.506281118,115.9562341972,7.280728772,297.2316340786,152.445212532,30.932706816,494.991476696,407.7415993125,168.852123996,458.559904736001,317.8528982654,464.2562879875,474.6075584785,585.454104014481,11.906626866,587.250277565001,51.2102102420001,68.252224206,11.957246838,509.799340946,657.106937198001,615.042868893199,136.219011986,168.793139966,454.429122117,26.128815879,492.6813473609,366.507589025,175.0846629962,16.226422232,449.372202064,603.257673453001,96.0049652190001,12.978357479,292.89557283722,28.1251024114,686.247847352199,24.5366555804,12.99080726,12.191565497,7.71974598300001,654.439615018,669.520079124,514.794434137001,62.0163733419999,37.205658251,50.624788027,704.594416305899,165.960222069,679.1773322136,670.259160135401,23.3700268026,709.634490988,509.6889631234
10.2505684962,338.2056473231,473.32396006712,410.9937091682,13.9813871362,308.8193672062,329.0457494752,10000,448.3002927356,325.5362574712,424.4551111762,412.704291353,482.5453282782,368.0728959928,455.3784318972,288.3636219834,339.3234996992,240.4774530996,421.0427050352,390.939712976201,331.4539171472,359.4196037582,479.9822632198,34.2552109372,227.3172071436,334.9824975178,411.9253477382,364.5146440092,317.617228928101,330.7627220762,263.0376969106,11.2437163002,477.1578928102,307.9996971022,92.2575868476,383.2027889435,10.832890094,172.503244388,11.040737629226,10.430958876,437.1704255822,332.1692679972,323.6053073386,392.0259267282,400.7722868672,169.0631256136,381.4682040872,432.2201999494,326.3573740642,38.8298908756,456.6016082052,363.7364929922,56.2700130436,10.4263550901,471.5519117162,42.5571551682,40.2585308478,52.2715072163001,43.1982779036,148.48840391996,317.2950186992,157.1970628294,387.217428226199,399.2596331812,329.1024654842,75.1516310992001,232.8864829598,188.4591590258,443.6779248512,473.7360551672,41.233220489,361.3684995552,52.3443173358,8.93882864460001,490.9546430724,355.9616330442,9.5555740105,163.5086512464,417.3750658402,313.7068117092,9.72215875471001,361.1350934138,274.2178582858,357.977810255,336.3869470402,330.1424967822,338.5636665072,222.9123091424,339.8072736196,67.2457224116,393.6720829182,375.8287022952,386.4441110782,385.9765343923,476.9750251792,253.8040060172,261.375940818,306.1555465526,280.104695886,70.309390858
455.836541405,50.0615709406,549.218575753081,587.011516192999,386.166569459,732.142197554,695.94102922,448.3002927356,10000,701.086002852001,578.323157145999,595.9452165972,536.788072352,639.1181503674,557.476250742,32.4454445753,674.435084778,122.972393695,588.699971323999,617.11692036,698.05129918,655.524974809999,520.2490506896,475.996885782,113.2261089988,53.6669562077999,594.100019517999,646.96204324,57.9617851637,692.377780058,48.37591749,454.388922878,540.248506868,738.589256372001,267.382143074,11.8591327768,391.9776576158,173.6169630846,461.427428044726,460.6594747766,555.535154161,676.229278586001,687.4070721426,604.928884061,602.008812778,168.638345866,627.639049906,576.0260879828,703.347497386,493.1729965978,554.930545648,640.866313934,306.496556696,378.237174894,544.437722778,336.314456904,476.9506623872,338.3711860322,326.27045716,183.88514052856,694.57746312,188.420401196,616.880004758,599.350941484,681.206805916,276.596243092,123.631218868,147.6025737418,562.03955474,542.90629266,350.27640505,646.534027986001,305.3930379706,420.00641912,524.8034598788,664.908199334,335.906562998399,169.855263907,577.381893326,699.888799684001,484.68395614478,640.256357255399,33.6220750356,649.021534261201,675.347723146,679.614165702,685.002304206,114.895050196,51.552936095,266.785251292,609.616681682,635.00380328,620.161453,12.3301451173,529.048409949,69.4767352708001,91.5307073036,742.8320360726,35.0307070517,284.5193353466
327.557111678,681.6503700175,171.24879223892,97.4574779750001,400.585686409,15.008694168,6.83592962,325.5362574712,701.086002852001,10000,121.551836468,98.3933525108,186.090998842,37.2590464343,153.549758092,671.004514784799,14.767482384,657.345276612001,109.122893154,62.0233112660001,7.23914021700001,25.940810195,180.4910774632,320.975993661,647.902772173801,708.079372206201,99.2346060620001,31.319707316,709.6710361659,7.31586102,679.287853441001,323.642851617,185.526895018,16.248059744,524.641185221,691.075584736899,392.6861340978,596.9269107296,307.082766063922,315.8931896117,138.633291827,12.598915502,11.5572033906,68.242211347,74.825781084,590.987455846,49.90646204,124.7242971212,7.137070724,294.1696355326,161.517177786,35.952126574,487.996296624,403.037254235,176.33112739,452.201986842,314.7420002878,459.811413385399,467.484522095501,579.39659919352,10.724687038,581.643557021001,60.360810686,78.40950928,12.213169734,502.314604399,650.627356369,610.694483346201,144.46892299,176.87549268,448.379289136,30.167404692,486.2135873213,361.297400222,182.1418085281,21.351699,444.37965214,598.296668445,105.263487473,11.393169808,289.946500773221,31.9924532963,687.3846070142,28.2953023064,14.171582957,12.154426564,9.22662735400001,649.287823658,677.626470234,508.383385741,72.692536516,41.29968367,57.97172372,712.666155942901,173.108194773,673.2836264252,674.9797746974,19.04673638,704.1126343823,502.8313591214
