10000,87.342155507,40.9314143382,94.1535259629999,18.418270404,44.6443994882,46.5090990614,15.153384462,20.3111286314,35.99485515129,40.2157639891,57.8950772296,44.4630884844,54.8105128679,92.5599068370001,29.9983063801,15.53842089985,106.9614931404,83.726245669,59.4077026343,52.6056865563,40.6011136305,54.239670937,60.736024505,66.439188708,85.326815667,13.061891258,15.427472638,37.4048096496,59.5668067334,33.2364264747,62.03801872996,12.8751350206,16.8025710703,45.47086509,51.8260213026,15.6058336586,14.034150167,15.1808339148,96.4868997050001,18.14129826568,14.0424936412,59.0360211114,105.0969685465,62.507978114,57.062266505,94.140866933,28.5520843586,41.671300329,56.620677445,58.653628353,26.8084894336,58.47288575204,58.7442269227,26.8081147896,13.0921048184,57.730183914,77.41367918888,29.7495656256,93.1388719977999,19.263845379,17.7145580684,54.5991948292,29.0497162338,34.457894342,53.0323760458,60.806496727,96.3698257248001,54.02508538518,30.863062828,22.792015787,17.018128538,36.48296452678,61.70896724,36.733869814,27.5446250014,63.4420438384,17.74791637004,19.16089669498,100.972568089,45.1754336636,45.1521930362,14.743140163,13.34173852162,55.623708815,52.8102107668,18.5421089278,82.88246331742,17.87558071588,91.1201415954,85.649599916,62.423250278,59.4868913324,45.1798656044,14.274423396,30.1053498454,18.69178375642,58.646105375,47.822786373,38.522055738,13.117005141,51.6590384557,89.6871529506,16.9107427756,82.6111525426
87.342155507,10000,42.7899708362,107.474344005,72.787974409,43.9883604508,44.5259649248,86.2760346416,87.6145634753,47.51640543598,44.6796325752,34.1062411376,44.5465672874,35.5533780915,17.850573413,46.8367523222,99.49999512272,17.0390804686,14.710275269,35.5111999174,42.6975792713,45.471619186,33.80131731,34.978588517,86.726504546,17.537637145,79.611538979,89.654596546,46.4199168228,34.983200594,75.7403335277,34.24827401896,97.02996,78.7204911934,43.785742564,35.4548638354,89.8440302974,83.152738748,88.4199995538,16.88510892,82.3207514613201,104.654729695,89.6172551813,15.6059225641,88.1851382650001,92.2252615310001,11.141334768,73.4141954612,36.715586427,35.807023157,36.246439993,89.9729677283,35.49078628192,88.826187037,85.4904587536,96.1226033948001,36.691151665,18.40223293388,97.471881616,16.9328833663,66.838301188,73.0642719724,91.2865524748,97.9588768836,46.23947264,35.3221012312,89.816582116,17.0202212258,33.46133252932,97.9182853340001,101.481688338,81.990274117,46.79156718448,36.272452723,43.9070326227,96.1381679918,87.4885653596,80.69271946926,74.05883663502,18.285342294,42.8665479344,37.8117532248,95.5021839989999,82.99560346862,92.719975534,92.8878966211001,85.4188716209,16.94119327312,74.43857589182,16.8788574228,108.7819496,35.367045139,92.0196577999,43.5828294698,94.134568147,80.1839668681,62.1999273408,35.353413899,44.873927773,54.389839225,98.171442682,35.4913536333,16.4157874408,77.9371158764,15.3252251564
40.9314143382,42.7899708362,10000,72.4283709429,31.1553697779,11.5941820714,10.47229605,48.1495420247,40.6338550732,14.82535519758,11.0908639416,21.4776403553,8.4369491238,18.1607619109,44.4534534868,12.159983938,37.33352767702,47.1498475165,43.3100688309,21.3478036663,10.6503806668,11.5825269518,19.0477384763,20.8297494789,76.7446456608999,44.4992869469,45.8248601309,30.5336087839,15.2317697505,18.9796365956,25.5095257557,21.57426163312,46.1193316254,32.4776296174,9.0240788852,18.3890979921,39.9459164118,46.1325612679,49.558347173,45.5420660032,26.05986059112,43.023738589,71.7123310938001,47.6781774269,75.5664063728001,79.5865154588,45.0657486629,34.0357864334,18.4684216828,17.5288755908,18.9430929303,27.1419808929,19.21280189382,76.2815906501001,25.9492989427,42.9127081246,19.9220619793,44.44639968568,28.9561191263,46.380032156,36.761567703,43.9448698368,80.2093309366,27.5447152357,12.9546797578,18.8709382744,79.8699899153001,47.2627042633,20.10874745749,27.8610266439,29.6077666761,33.3606264129,12.46412823378,20.954723346,11.480371937,28.0123826949,75.4511723795,33.11595658786,41.27667616721,47.1643349999,8.5617679642,18.926995674,47.2246295952,48.35592995252,70.4805032688,82.0366363988,27.5366527773,44.05335862468,36.37344458812,45.2946242347,75.534036664,18.5425662158,72.68570265,9.89292117599999,31.8110914068,28.8570478641,24.10990830708,19.1881163289,12.4117380888,17.3044623272,42.2792670468,17.6885876549,47.2065244378,34.2823459442,44.0882213385
94.1535259629999,107.474344005,72.4283709429,10000,106.487341153,75.4692339682,70.6362345988,79.7601092989999,85.4188763718,74.270010246,69.5975574929,79.4240804457999,67.9753378419,78.1726718839,122.044361156,73.2513059599,88.74366398055,119.6593360266,112.75633467,82.1765128156,75.3495335486,71.033587186,76.460693035,82.685214876,28.487294803,121.903054548,79.754933839,91.7864657629999,62.2632985534,78.4104250626,90.6501262341001,82.33792705304,86.0941834134,94.1808214377,66.531792663,80.214289102,84.8676069964,72.73301258,79.3975560376,125.442519471,98.50665755352,90.3020461268,81.9355645094,117.2177784846,52.937759592,28.371165253,117.009524428,121.4357271356,75.387353641,82.149325279,80.877938729,94.9798698117,88.23636377704,50.2329593993,92.6094153908001,84.47148366,83.961029467,118.21950694212,101.6926906154,113.8679273024,92.495340057,82.1010969614,24.1821290588,105.5797380268,74.353916199,85.7752972762,15.7650542835,125.8794582999,78.99812028759,102.842068058,105.5510495103,106.668241915,71.73116771291,82.568256124,72.6558642091,103.128805731,51.4398118606,94.4040481480399,83.98182320801,125.971042745,70.7599497388,98.2924688988,81.700869505,74.79560585038,104.100705558,21.2544333452,108.8551924781,117.52601257136,91.18910425482,120.5022865919,12.283073118,83.6125686540001,63.9538712292,67.5016370272,100.851300863,93.7991837407,53.99474684228,79.107431822,69.211035517,79.385113595,87.224620733,78.3365091607,116.3303123762,90.3781127184,120.486358471
18.418270404,72.787974409,31.1553697779,106.487341153,10000,34.912375193,34.876011885,22.5504711133,17.7833308386,32.91955496089,30.1991378088,67.3183992829,36.5685524136,55.0835592647,70.732022936,28.683227467,22.98182164196,82.0574611866,65.9435963392,55.3060024838,36.5884850152,32.7622352925,63.0110133721,52.7107735678,68.2679074402,68.1158243468,21.7372647499,16.2346130033,47.9747182504,54.6078497474,29.2951671661,52.18487416496,20.5722966717,15.8520208406,34.052648252,61.9424891506,16.7618944701,21.1097831205,23.3971620241,70.8123341212001,16.50513799688,23.0173993971,57.7499855578,81.6434775555,60.1147049252,59.4720558439,72.5358065143,30.3901400481,64.9302719703,50.9511454788,53.360328588,31.9843043898,55.24765195392,57.2248921215,32.2373677609,20.9647553295,53.7336531328,65.62065608418,31.5686476034,74.8711835905001,18.540321139,17.1872097624,57.7219856002,31.5072975339,31.8243106451,64.6259880744,73.0498117084,73.3571712094,63.41514616278,29.191452353,32.0274210533,25.8496428281,29.82720910951,57.5356420688,30.1228112019,31.0782799185,61.0728444189,18.28857844964,18.92532826102,79.263729725,32.2182307455,64.5269562726,22.2490880643,22.25723807168,57.182757447,58.9226709188,18.8307540901,64.63349648596,18.25534862882,72.2850618918,99.4757008291,54.364413433,55.8007079722,34.2683161074,22.6426263631,32.1813507347,24.14132028418,54.0803675910001,34.6305505648,35.8846768437,21.6307712613,63.2723668064,73.6991051157,17.0954310818,65.3761757317
44.6443994882,43.9883604508,11.5941820714,75.4692339682,34.912375193,10000,10.2362822482,44.2441738852,51.6334485557,14.23824708802,10.989598077,21.2223536822,12.432483909,20.3076015896,46.0085680176,12.095475288,41.67839074895,51.1729214662,45.2643331624,22.9493019847,13.1441346202,12.2955715079,21.9883210156,20.9403393768,78.8508896162,44.9001304298,43.4441905994,36.6172535514,13.4471785486,20.000955616,19.6974039092,20.84299991668,45.9926342318,42.4380937483,10.3467630448,21.1570407598,46.5037282132,37.1406531482,44.1123371912,48.3266126734,27.81770034588,46.3230477908,75.1445032378,52.7502371307,79.8245506328,81.6179494442,47.0120218928,28.2174033284,19.9199740204,18.3270241836,20.6042733238,28.7167831438,21.49414161868,78.2698649821,23.954831556,47.2843437666,21.4866960378,44.89641836886,28.4237147378,48.0561343493,46.9038777653,46.892762273,79.9332395574,26.375099107,13.1381644988,21.1794789566,77.1710496539,49.6778464586,20.78363917842,27.7440064612,26.2065151711,30.8028020804,12.25552720762,22.9532312996,11.4373719591,27.3738321246,79.3112561884001,41.38466370314,48.75445694182,50.8237853298,11.6048441182,20.2971009018,46.2320496762,37.23205504282,74.9367644752,80.1936912672,29.1130965735,46.81993595492,46.42549359358,46.5925686266,79.5199285756,19.9642829504,75.9386184626,11.017302387,34.9104207088,23.117676902,25.08379324702,21.8124787246,11.4381914178,14.8564606804,47.8916564628,20.983569982,47.3749973612,44.163949945,45.581803149
46.5090990614,44.5259649248,10.47229605,70.6362345988,34.876011885,10.2362822482,10000,40.3852740333,47.0048418908,13.40677209102,10.7977579124,22.3284834038,7.8181473766,21.1546501178,46.3310743302,9.9632396294,39.72014366651,49.8426898992,42.5749569816,22.7443095299,14.684168676,12.2308016618,20.5332612868,22.9519285226,73.9439237386,44.1157108292,39.5475345358,33.5195211856,13.8027815454,20.6997373472,19.9980499715,20.54480060668,45.2501278113999,39.9121857674,7.5567694568,22.3542713316,42.5233040959,37.1667421338,40.596551243,46.6287035558,27.99660699488,41.0644184522,68.2840944008,50.6542068478,72.4129453516,76.3873985838,46.5984602348,29.6416740407,21.2710724172,20.3879272738,20.6918211898,28.821010402,21.22843972788,70.4371108443,24.19781049,43.485739004,21.7471972862,44.22509453686,27.5536918128,49.5353356944,43.9629064502,41.6318286644,75.672847916,25.3191217042,11.8143066942,21.4500620649,72.7491440976,48.6738319364,20.48962382102,26.6171432034,24.4636181396,28.9698950154,10.82136762502,22.0454561158,10.1940506148,25.9536618914,71.8613215988,39.41628667714,42.59576844518,50.3370650348,10.4934556744,20.0257502554,45.1294018982,38.04817505942,67.4223478336,76.2302509948,29.8502950323,44.99467756074,44.92105190318,46.768898531,71.6963430908001,20.3871395332,70.3158752113,8.974323118,32.2970806164,23.5986907268,23.34892990348,21.1253050282,11.5135328878,14.0438615782,44.2796707222,19.8037975196,48.1803370774,41.2854333818,44.2141406123
15.153384462,86.2760346416,48.1495420247,79.7601092989999,22.5504711133,44.2441738852,40.3852740333,10000,17.7691716448,47.66609122889,43.6233305758,48.4383483194,40.5990756342,52.1964548176,94.237638222,41.4220051018,12.27417968309,106.3415699857,85.4864572738001,55.6440374954001,56.9474663629,44.602402542,43.4816645976,60.061451829,43.825484567,88.0876920519999,9.5127697839,16.7497647179,39.2028384084,48.7509066392,37.2655696751,52.37001532326,11.7705637294,17.5934941651,43.3229784565,52.9771700407,16.5384582122,14.1275317344,7.61707881420001,99.8840280588,16.97074749068,14.7778137078,44.0603866444,102.7418979561,43.2264058654,40.5137880894,92.8013977445999,16.363926435,36.4911299286,53.763694547,50.7254494534,32.2855165822,56.45430099024,41.3896958787,32.1734088226,14.9710550571,57.666420304,80.38905440666,38.6174623855,92.030991145,16.4399175655,15.5732116484,38.2814769464,37.2971468953,47.02736468,46.6852649682,45.3316160536,99.7297750395,41.37831675168,39.5410540471,31.2787788373,12.7488597996,45.71702083228,53.9541995616,42.6394904141,37.8456735087,43.635736303,17.21617785007,16.65161923202,99.9322792126,46.4459886176,43.5961046712,13.2299842756,9.99486879097999,46.797720569,38.2299955296,14.8162889677,89.56177468086,16.22244724482,93.6023265208,69.3919117276,50.8637907753,41.3012071596,41.7837475933,12.6986557766,35.7653075535,18.5856052078,55.2744076603,41.7012312676,35.0051111796,12.5715921196,43.25516862,90.4563509236,17.7645410464,88.0404763922
20.3111286314,87.6145634753,40.6338550732,85.4188763718,17.7833308386,51.6334485557,47.0048418908,17.7691716448,10000,37.80560067492,41.1571149105,60.0921863616,51.320314765,59.4930501921,91.4680180698,32.1346642935,17.58981070725,98.8993597696999,79.2080051953,61.6465826283,51.6051180324,40.3453327143,53.4549390724,61.0149775214,40.6448716502,84.4891918193,17.0639614317,13.6254247908,46.2794576506,59.7828447792,43.4131277857,56.44227869188,17.861171546,11.1842145475,45.4229099694,64.4010612114,13.912558754,17.1833016482,17.8452150468,93.1938913843,14.1086842956,19.3975205396,38.5233782685,102.2695534426,37.2370107134,34.4025997024,91.2457025558001,21.1397066076,47.8843003572,56.8241995298,57.0792191307,36.7630726079,58.42985290322,34.792755698,37.706125483,17.3586601456,56.7536155694,76.1729466618,40.7927003626,91.5555876511,17.0688785754,13.5721323728,32.752393291,40.7270780054,38.2087862734,57.512748761,41.1736845307,92.4601017036,49.90576737508,39.5030240592,32.6192749865,19.2388394482,37.17537329018,61.7266888073,37.2094940292,40.876965038,37.7702783308,13.05604653914,12.37023919242,93.4018490938,42.5197102648,51.0030186311,18.4770260962,17.40097022238,38.1670112348,33.4306578084,14.0832669425,82.41607276972,13.63041230112,89.6713050142,73.8356176862,57.3064085592,36.561105351,45.3556963856,19.2131335394,41.5113353632,14.75384593678,60.6955383528,47.3305896494,38.4965594602,17.90158795,50.2560670162,90.0820467976,14.4245595464,83.3918286084001
35.99485515129,47.51640543598,14.82535519758,74.270010246,32.91955496089,14.23824708802,13.40677209102,47.66609122889,37.80560067492,10000,13.20259383989,22.11000092269,13.88965461418,18.35458633268,49.04807937538,11.41346596882,33.13683307787,50.31779761458,47.03709552398,18.78460863079,14.61189485338,12.31138948128,18.38104550418,20.65648287609,73.8313091555101,46.66446611858,46.65631023929,29.24478758629,11.70646022798,19.25757715758,27.44392766691,18.92887063858,43.26478933049,31.26164442649,13.81049109238,19.06958769022,35.82143400218,51.11513963731,47.57252559822,48.03132410418,26.11674764728,39.08601600178,70.49663127061,51.96214038698,73.94508957922,78.31622831071,48.71919586598,32.74917495962,19.91476448011,20.05843061038,17.69019263402,25.51457626401,17.92271579186,73.0584303596101,25.90351628731,39.26194316578,19.43611921318,47.58802124618,26.02683803031,51.66192154858,35.60106595309,41.3964105376199,79.0482829604899,26.46874933551,6.20380575138,19.65978665018,83.22585175521,50.48098304198,20.27610885911,26.40511284891,29.90896453821,32.94877758309,12.0363509774,19.39210030738,13.69927056239,26.23463666771,72.97899291941,32.10637749036,39.44847090787,51.22660056141,11.41448742958,20.79849201958,44.79751293029,53.65123710133,70.30869426211,81.02919688799,27.27931241809,45.37989643392,33.89310043567,48.15414392678,76.34612535709,19.81294646722,71.14514508851,13.41485482678,31.36602046129,28.75608241091,23.70647017813,18.71852442178,12.50300147789,19.00787605342,40.11037946729,18.13646430448,50.30059368038,31.39200418949,45.77195195888
